2.839365642453016036e+00,5.761273556812875896e-01,3.073953512006225020e-02,2.858548983538313770e+00,5.453322809591725218e-01,2.792511551265919323e-02
1.836820773205992019e+00,3.397633597951604800e-01,2.020284361428024977e-02,2.610273500905441857e+00,3.491513671277421960e-01,3.517302188480516539e-02
3.180150031413377043e+00,5.485571156811450688e-01,4.657862950267345481e-02,4.965088526167712679e+00,4.346425426347882981e-01,6.170058423057525610e-02
5.181791763475636969e+00,4.370722375350944433e-01,3.895440807780051196e-02,5.467903318991817585e+00,2.807552551343291825e+01,7.700375772457244972e-02
1.874520550364845883e+00,3.653411712506742237e-01,3.278627723681838690e-02,4.861041055827556079e+00,6.112351376040291440e-01,1.717719066097981029e-01
9.411801881081491850e-01,3.808724460216461605e-01,2.495675831858946980e-02,3.507163228677132150e+00,4.416692167106706091e-01,4.289387177400799667e-02
