2.266357079966747345e-01,2.685541614287454415e-01,2.694460235466924480e-01,2.663702007935544458e-01,3.074855356476102752e-01,3.205617757904098974e-01
2.590872174179301712e-01,3.115097819916039512e-01,2.878102224911580631e-01,2.735712135348568053e-01,3.605777306333923793e-01,3.610327550853850154e-01
2.442837323068829392e-01,2.686358573205229749e-01,2.973366129046053352e-01,2.572919251268086516e-01,2.979952589379868955e-01,2.609519504103136600e-01
1.786049022082705218e-01,2.512795201259181432e-01,2.563216543818502835e-01,2.152392951781029740e-01,2.302852329295400624e-01,3.290466083070933134e-01
2.180629948061145462e-01,2.830175429265569531e-01,3.022878634686629873e-01,2.482543231471639467e-01,2.927488906147062142e-01,3.156794735074127667e-01
2.464360789267285856e-01,2.903234960498973782e-01,2.999340196446323992e-01,2.806476891594182899e-01,3.055361416271508701e-01,3.671024188791793263e-01
